verse_number,text,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral,dominant_score
567,பேஎய்கண் டன்னது உடைத்து. கடுஞ்சொல்லன் கண்ணிலன் ஆயின் நெடுஞ்செல்வம்,0.31046334,0.3469088,0.27557176,0.3700112,0.31571212,0.29981372,0.340833,0.29443863,0.3886624,0.4758672,sanctity.vice,0.4758672
568,நீடின்றி ஆங்கே கெடும். கடுமொழியும் கையிகந்த தண்டமும் வேந்தன்,0.6470173,0.6159699,0.63823026,0.61527264,0.6596577,0.57179856,0.7056503,0.6093265,0.670974,0.6520755,authority.virtue,0.7056503
569,அடுமுரண் தேய்க்கும் அரம். இனத்தாற்றி எண்ணாத வேந்தன் சினத்தாற்றிச்,0.59643793,0.63121617,0.5878777,0.62558603,0.6265241,0.63138705,0.6249953,0.6641381,0.6593473,0.7107794,sanctity.vice,0.7107794
570,சீறிற் சிறுகும் திரு. செருவந்த போழ்திற் சிறைசெய்யா வேந்தன்,0.60293865,0.60786116,0.607954,0.6005557,0.6308888,0.5871773,0.6877375,0.60028905,0.63659966,0.6205308,authority.virtue,0.6877375
571,வெருவந்து வெய்து கெடும். கல்லார்ப் பிணிக்கும் கடுங்கோல் அதுவல்லது,0.3386181,0.40327233,0.31438377,0.32912058,0.30090898,0.33098304,0.30877087,0.40527126,0.39904696,0.4329372,sanctity.vice,0.4329372
572,இல்லை நிலக்குப் பொறை. கண்ணோட்டம் என்னும் கழிபெருங் காரிகை,0.49833655,0.5078475,0.49313486,0.46868867,0.48806834,0.44376373,0.4994255,0.49691197,0.5250757,0.5296023,sanctity.vice,0.5296023
573,உண்மையான் உண்டிவ் வுலகு. கண்ணோட்டத் துள்ளது உலகியல் அஃதிலார்,0.41971874,0.48814657,0.44894478,0.48053375,0.45772707,0.48337102,0.46082327,0.52213836,0.4924346,0.54606134,sanctity.vice,0.54606134
574,உண்மை நிலக்குப் பொறை. பண்என்னாம் பாடற்கு இயைபின்றேல் கண்என்னாம்,0.44079664,0.42001498,0.43932837,0.38293573,0.45380092,0.35005683,0.4265621,0.37623772,0.4726159,0.4487714,sanctity.virtue,0.4726159
575,கண்ணோட்டம் இல்லாத கண். உளபோல் முகத்தெவன் செய்யும் அளவினால்,0.4580564,0.5435337,0.47935763,0.5574166,0.47861707,0.49727017,0.49882883,0.51145655,0.51041657,0.6073067,sanctity.vice,0.6073067
576,கண்ணோட்டம் இல்லாத கண். கண்ணிற்கு அணிகலம் கண்ணோட்டம் அஃதின்றேல்,0.43757483,0.47486028,0.4379319,0.50219417,0.4355745,0.47358784,0.44775963,0.50225115,0.4762541,0.5428236,sanctity.vice,0.5428236
577,புண்ணென்று உணரப் படும் மண்ணோ டியைந்த மரத்தனையர் கண்ணோ,0.51054066,0.5873631,0.4706583,0.43810624,0.4813615,0.43097374,0.4871425,0.4456796,0.5638384,0.6080594,sanctity.vice,0.6080594
578,டியைந்துகண் ணோடா தவர். கண்ணோட் டம் இல்லவர் கண்ணிலர் கண்ணுடையார்,0.5472372,0.58461934,0.53481245,0.58798623,0.5652727,0.56941044,0.5741751,0.5778514,0.6007421,0.6325338,sanctity.vice,0.6325338
579,கண்ணோட்டம் இன்மையும் இல். கருமம் சிதையாமல் கண்ணோட வல்லார்க்கு,0.5182289,0.5674474,0.5230531,0.53412634,0.53074086,0.50078076,0.509663,0.5537493,0.5664358,0.61326015,sanctity.vice,0.61326015
580,உரிமை உடைத்திவ் வுலகு. ஒறுத்தாற்றும் பண்பினார் கண்ணும்கண் ணோடிப்,0.56687856,0.6422516,0.5927374,0.63952816,0.6205393,0.63651466,0.6442555,0.64975154,0.6566863,0.71887684,sanctity.vice,0.71887684
581,பொறுத்தாற்றும் பண்பே தலை. பெயக்கண்டும் நஞ்சுண் டமைவர் நயத்தக்க,0.6263133,0.5661041,0.52827907,0.4987036,0.53462136,0.4739821,0.6005852,0.4570951,0.6201165,0.62478465,care.virtue,0.6263133
582,நாகரிகம் வேண்டு பவர். ஒற்றும் உரைசான்ற நூலும் இவையிரண்டும்,0.4142286,0.39270675,0.40981197,0.3492459,0.4287393,0.3912081,0.44817236,0.40890554,0.51900715,0.38921523,sanctity.virtue,0.51900715
583,தெற்றென்க மன்னவன் கண். எல்லார்க்கும் எல்லாம் நிகழ்பவை எஞ்ஞான்றும்,0.37130272,0.39023298,0.3727225,0.3806048,0.38250798,0.3779525,0.4430632,0.37568295,0.4332751,0.410557,authority.virtue,0.4430632
584,வல்லறிதல் வேந்தன் தொழில். ஒற்றினான் ஒற்றிப் பொருள்தெரியா மன்னவன்,0.5453,0.5734895,0.53922904,0.5864935,0.59144634,0.56730944,0.67713064,0.5719459,0.6253084,0.6063265,authority.virtue,0.67713064
585,கொற்றங் கொளக்கிடந்தது இல். வினைசெய்வார் தம்சுற்றம் வேண்டாதார் என்றாங்கு,0.4526598,0.5224179,0.47407982,0.4648919,0.4857231,0.46132022,0.49420196,0.51883966,0.547842,0.59876025,sanctity.vice,0.59876025
586,அனைவரையும் ஆராய்வது ஒற்று. கடாஅ உருவொடு கண்ணஞ்சாது யாண்டும்,0.48889232,0.47049618,0.50751495,0.46042177,0.5750272,0.4194566,0.50928044,0.44810092,0.52568394,0.5381025,loyalty.virtue,0.5750272
587,உகாஅமை வல்லதே ஒற்று. துறந்தார் படிவத்த ராகி இறந்தாராய்ந்து,0.4232173,0.52283525,0.46464214,0.51871985,0.49102107,0.49736106,0.5042389,0.48743767,0.5184006,0.60786057,sanctity.vice,0.60786057
588,என்செயினும் சோர்விலது ஒற்று. மறைந்தவை கேட்கவற் றாகி அறிந்தவை,0.4463827,0.47262385,0.4546529,0.4606083,0.5134975,0.42223656,0.47987068,0.43447745,0.50991565,0.51830524,sanctity.vice,0.51830524
589,ஐயப்பாடு இல்லதே ஒற்று. ஒற்றொற்றித் தந்த பொருளையும் மற்றுமோர்,0.5983039,0.55834985,0.5664452,0.5550731,0.5768896,0.5394825,0.5709818,0.549331,0.62933874,0.6350453,sanctity.vice,0.6350453
590,ஒற்றினால் ஒற்றிக் கொளல். ஒற்றெற் றுணராமை ஆள்க உடன்மூவர்,0.42577237,0.43002948,0.3896521,0.4743828,0.50337535,0.42029694,0.47162133,0.41645402,0.49433082,0.5457578,sanctity.vice,0.5457578
591,சொற்றொக்க தேறப் படும். சிறப்பறிய ஒற்றின்கண் செய்யற்க செய்யின்,0.62116563,0.6524919,0.6678345,0.6846051,0.6714575,0.62705076,0.68536264,0.60901624,0.7035562,0.7453227,sanctity.vice,0.7453227
592,புறப்படுத்தான் ஆகும் மறை. உடையர் எனப்படுவது ஊக்கம் அஃ தில்லார்,0.6004356,0.6462561,0.57667017,0.6882621,0.6396606,0.6730774,0.6884732,0.62509876,0.641759,0.69441766,sanctity.vice,0.69441766
593,உடையது உடையரோ மற்று. உள்ளம் உடைமை உடைமை பொருளுடைமை,0.57694167,0.5317749,0.5829419,0.599873,0.60862803,0.5615963,0.5899222,0.5787765,0.5932946,0.56677884,loyalty.virtue,0.60862803
594,நில்லாது நீங்கி விடும். க்கம் இழந்தேமென்று அல்லாவார் ஊக்கம்,0.5783596,0.5912862,0.5889618,0.56522954,0.58792365,0.56147516,0.5581895,0.59514153,0.6002153,0.60116833,sanctity.vice,0.60116833
595,ஒருவந்தம் கைத்துடை யார். க்கம் அதர்வினாய்ச் செல்லும் அசைவிலா,0.47994727,0.5021076,0.47793317,0.5825232,0.52866626,0.5693537,0.5515169,0.55666846,0.5693251,0.5943872,sanctity.vice,0.5943872
596,ஊக்க முடையா னுழை. வெள்ளத் தனைய மலர்நீட்டம் மாந்தர்தம்,0.47843748,0.47032097,0.39939052,0.492585,0.4598212,0.44789296,0.4834497,0.45106483,0.5240598,0.56652915,sanctity.vice,0.56652915
597,உள்ளத் தனையது உயர்வு. உள்ளுவ தெல்லாம் உயர்வுள்ளல் மற்றது,0.43823183,0.43929738,0.39813194,0.45651478,0.47617278,0.43306327,0.47908062,0.47288278,0.49804133,0.46989414,sanctity.virtue,0.49804133
598,தள்ளினுந் தள்ளாமை நீர்த்து. சிதைவிடத்து ஒல்கார் உரவோர் புதையம்பிற்,0.25212595,0.2940133,0.25585526,0.29903132,0.27820998,0.26922852,0.30389512,0.31577516,0.35801202,0.4338591,sanctity.vice,0.4338591
599,பட்டுப்பா டூன்றுங் களிறு. உள்ளம் இலாதவர் எய்தார் உலகத்து,0.35121998,0.4135329,0.29696995,0.37317473,0.33613923,0.37928483,0.37291348,0.38301075,0.4263069,0.5027654,sanctity.vice,0.5027654
600,வள்ளியம் என்னுஞ் செருக்கு. பரியது கூர்ங்கோட்டது ஆயினும் யானை,0.35434088,0.3498748,0.33149186,0.3129834,0.38812083,0.2758962,0.35614246,0.3012267,0.40650955,0.40764785,sanctity.vice,0.40764785
601,஦வ்ருஉம் புலிதாக் குறின். உரமொருவற்கு உள்ள வெறுக்கைஅஃ தில்லார்,0.35517383,0.45535415,0.37944257,0.37174052,0.41077295,0.3987075,0.39032966,0.47300428,0.44123358,0.5353348,sanctity.vice,0.5353348
602,மரம்மக்க ளாதலே வேறு. குடியென்னும் குன்றா விளக்கம் மடியென்னும்,0.5457876,0.5590446,0.5451671,0.5364632,0.5708182,0.53649694,0.5453019,0.5729245,0.61892915,0.60442686,sanctity.virtue,0.61892915
603,மாசூர மாய்ந்து கெடும். மடியை மடியா ஒழுகல் குடியைக்,0.42119628,0.47085497,0.39495844,0.46794486,0.45175377,0.4243545,0.46365023,0.40718707,0.5076319,0.6032512,sanctity.vice,0.6032512
604,குடியாக வேண்டு பவர். மடிமடிக் கொண்டொழுகும் பேதை பிறந்த,0.44330388,0.36134058,0.3281533,0.37729466,0.3754791,0.3313128,0.40231192,0.31830287,0.45834565,0.49108925,sanctity.vice,0.49108925
605,குடிமடியும் தன்னினும் முந்து. குடிமடிந்து குற்றம் பெருகும் மடிமடிந்து,0.509287,0.6230717,0.553451,0.67489386,0.59238255,0.5960939,0.60357106,0.5768795,0.5812385,0.70587647,sanctity.vice,0.70587647
606,மாண்ட உஞற்றி லவர்க்கு. நெடுநீர் மறவி மடிதுயில் நான்கும்,0.43750668,0.46918413,0.42435881,0.47037765,0.51453847,0.4374722,0.48636818,0.43855456,0.5313766,0.56213343,sanctity.vice,0.56213343
607,கெடுநீரார் காமக் கலன். படியுடையார் பற்றமைந்தக் கண்ணும் மடியுடையார்,0.42437065,0.46124756,0.35807973,0.4593549,0.3977422,0.40040404,0.46012363,0.39580083,0.494882,0.59696823,sanctity.vice,0.59696823
608,மாண்பயன் எய்தல் அரிது. இடிபுரிந்து எள்ளுஞ் சொல் கேட்பர் மடிபுரிந்து,0.5498018,0.57703817,0.51182896,0.50071454,0.5289565,0.5175349,0.5112966,0.5504817,0.577724,0.59499985,sanctity.vice,0.59499985
609,மாண்ட உஞற்றி லவர். மடிமை குடிமைக்கண் தங்கின்தன் ஒன்னார்க்கு,0.45751458,0.5110145,0.42921188,0.46387562,0.5444014,0.42922074,0.52105725,0.44601482,0.53941166,0.57975113,sanctity.vice,0.57975113
610,அடிமை புகுத்தி விடும். குடியாண்மை யுள்வந்த குற்றம் ஒருவன்,0.37615126,0.46642792,0.38977343,0.5299588,0.47969502,0.45634326,0.49162212,0.3959962,0.40989026,0.50560886,fairness.vice,0.5299588
611,மடியாண்மை மாற்றக் கெடும். மடியிலா மன்னவன் எய்தும் அடியளந்தான்,0.4626398,0.5321617,0.5439599,0.5862913,0.5607022,0.5406284,0.60292447,0.5829182,0.5381735,0.5767559,authority.virtue,0.60292447
612,தாஅய தெல்லாம் ஒருங்கு. அருமை உடைத்தென்று அசாவாமை வேண்டும்,0.46552166,0.43112275,0.399956,0.44723523,0.45665687,0.44659874,0.46641868,0.45223853,0.5602938,0.4981991,sanctity.virtue,0.5602938
613,பெருமை முயற்சி தரும். வினைக்கண் வினைகெடல் ஓம்பல் வினைக்குறை,0.5388334,0.5967941,0.58078736,0.636078,0.62978745,0.567065,0.6386318,0.5578008,0.6004895,0.6608894,sanctity.vice,0.6608894
614,தீர்ந்தாரின் தீர்ந்தன்று உலகு. தாளாண்மை என்னும் தகைமைக்கண் தங்கிற்றே,0.64193594,0.5917392,0.62317884,0.55482364,0.6279354,0.5584797,0.66015136,0.5790276,0.666081,0.63150716,sanctity.virtue,0.666081
615,வேளாண்மை என்னுஞ் செருக்கு. தாளாண்மை இல்லாதான் வேளாண்மை பேடிகை,0.38102984,0.40496314,0.37584117,0.42741242,0.4241007,0.38284612,0.38342255,0.4421553,0.4303494,0.47946268,sanctity.vice,0.47946268
616,வாளாண்மை போலக் கெடும். இன்பம் விழையான் வினைவிழைவான் தன்கேளிர்,0.5542098,0.6121698,0.541721,0.6329409,0.5515317,0.5798999,0.55584615,0.5972104,0.5882021,0.67033696,sanctity.vice,0.67033696
617,துன்பம் துடைத்தூன்றும் தூண். முயற்சி திருவினை ஆக்கும் முயற்றின்மை,0.6101648,0.62488157,0.5721185,0.53590834,0.541371,0.5520611,0.5852548,0.57144237,0.57231724,0.5661663,care.vice,0.62488157
618,இன்மை புகுத்தி விடும். மடியுளாள் மாமுகடி என்ப மடியிலான்,0.607677,0.6807652,0.58605766,0.6809398,0.6500043,0.6184431,0.6296811,0.63293433,0.6791698,0.7594528,sanctity.vice,0.7594528
619,தாளுளான் தாமரையி னாள். பொறியின்மை யார்க்கும் பழியன்று அறிவறிந்து,0.5699596,0.58729714,0.5876144,0.60841787,0.61213624,0.57131004,0.6100764,0.5966674,0.6228913,0.64510727,sanctity.vice,0.64510727
620,ஆள்வினை இன்மை பழி. தெய்வத்தான் ஆகா தெனினும் முயற்சிதன்,0.56804043,0.60084987,0.5765289,0.57646054,0.6019975,0.5967574,0.6066328,0.59769356,0.59588754,0.56769943,authority.virtue,0.6066328
621,மெய்வருத்தக் கூலி தரும். ஊழையும் உப்பக்கம் காண்பர் உலைவின்றித்,0.52174306,0.5747678,0.53861773,0.58768266,0.5468558,0.5136435,0.54384345,0.5338705,0.5662739,0.64393765,sanctity.vice,0.64393765
622,தாழாது உஞற்று பவர். இடுக்கண் வருங்கால் நகுக அதனை,0.5753586,0.5923759,0.5900974,0.5929097,0.60393894,0.5262969,0.5922297,0.56155396,0.611531,0.6414971,sanctity.vice,0.6414971
623,அடுத்தூர்வது அஃதொப்ப தில். வெள்ளத் தனைய இடும்பை அறிவுடையான்,0.51751626,0.50722635,0.49894285,0.4816115,0.5001925,0.48382038,0.52800137,0.5185861,0.57802534,0.57011855,sanctity.virtue,0.57802534
624,உள்ளத்தின் உள்ளக் கெடும். இடும்பைக்கு இடும்பை படுப்பர் இடும்பைக்கு,0.537707,0.6564096,0.515585,0.5629672,0.57199776,0.55975616,0.57920945,0.58056533,0.6097337,0.7034804,sanctity.vice,0.7034804
625,இடும்பை படாஅ தவர். மடுத்தவா யெல்லாம் பகடன்னான் உற்ற,0.52453524,0.5952064,0.50029624,0.55651337,0.58709496,0.52932477,0.5968836,0.5295885,0.60646605,0.6814511,sanctity.vice,0.6814511
626,இடுக்கண் இடர்ப்பாடு உடைத்து. அடுக்கி வரினும் அழிவிலான் உற்ற,0.5430769,0.5993017,0.53502274,0.5337441,0.5824928,0.51594687,0.5649332,0.5411504,0.58064836,0.645997,sanctity.vice,0.645997
627,இடுக்கண் இடுக்கட் படும். அற்றேமென்று அல்லற் படுபவோ பெற்றேமென்று,0.6483287,0.644665,0.6567576,0.6251881,0.65036416,0.59766984,0.6248236,0.6467803,0.6679728,0.6740428,sanctity.vice,0.6740428
628,ஓம்புதல் தேற்றா தவர். இலக்கம் உடம்பிடும்பைக் கென்று கலக்கத்தைக்,0.5901776,0.6460694,0.5532317,0.63107526,0.62036943,0.59714246,0.6282942,0.6117447,0.679108,0.75472295,sanctity.vice,0.75472295
629,கையாறாக் கொள்ளாதாம் மேல். இன்பம் விழையான் இடும்பை இயல்பென்பான்,0.5108486,0.46839085,0.4318491,0.5335203,0.43952593,0.46216473,0.47190255,0.48360598,0.5298532,0.5465271,sanctity.vice,0.5465271
630,துன்பம் உறுதல் இலன். இன்பத்துள் இன்பம் விழையாதான் துன்பத்துள்,0.5227848,0.52055764,0.41958925,0.3959577,0.3673198,0.4291427,0.37744474,0.4561582,0.44858354,0.45618844,care.virtue,0.5227848
631,துன்பம் உறுதல் இலன். இன்னாமை இன்பம் எனக்கொளின் ஆகுந்தன்,0.5479827,0.46677363,0.4079153,0.4132195,0.39448264,0.40585268,0.41449887,0.42241228,0.5114967,0.4988742,care.virtue,0.5479827
632,ஒன்னார் விழையுஞ் சிறப்பு. அரசியல் முற்றிற்று,0.45489496,0.41361427,0.45720708,0.4337426,0.46928218,0.4533718,0.47542804,0.5093881,0.5050681,0.4344229,authority.vice,0.5093881
633,கருவியும் காலமும் செய்கையும் செய்யும் அருவினையும் மாண்டது அமைச்சு.,0.4780236,0.5216027,0.4627385,0.5260175,0.54693216,0.47120577,0.5749139,0.47894326,0.5673108,0.62443686,sanctity.vice,0.62443686
634,வன்கண் குடிகாத்தல் கற்றறிதல் ஆள்வினையோடு ஐந்துடன் மாண்டது அமைச்சு.,0.40162858,0.42472115,0.38970792,0.5020479,0.4811451,0.42324054,0.48514223,0.39402688,0.45021194,0.5366709,sanctity.vice,0.5366709
635,பிரித்தலும் பேணிக் கொளலும் பிரிந்தார்ப் பொருத்தலும் வல்ல தமைச்சு.,0.6597029,0.57053006,0.63131243,0.5614502,0.6642755,0.5354083,0.62295806,0.534835,0.61780894,0.5656928,loyalty.virtue,0.6642755
636,தெரிதலும் தேர்ந்து செயலும் ஒருதலையாச் சொல்லலும் வல்லது அமைச்சு.,0.44766748,0.46208584,0.50598156,0.50294197,0.5141696,0.4709931,0.5647421,0.46230125,0.53055763,0.5094776,authority.virtue,0.5647421
637,அறனறிந்து ஆன்றமைந்த சொல்லான்எஞ் ஞான்றுந் திறனறிந்தான் தேர்ச்சித் துணை.,0.6608355,0.6099176,0.65194607,0.5980985,0.6940221,0.59628814,0.7098625,0.60170174,0.713693,0.6406133,sanctity.virtue,0.713693
638,மதிநுட்பம் நூலோடு உடையார்க்கு அதிநுட்பம் யாவுள முன்நிற் பவை.,0.4165753,0.48475045,0.42719308,0.52780414,0.47592473,0.47721994,0.5323452,0.4437725,0.4984719,0.51148856,authority.virtue,0.5323452
639,செயற்கை அறிந்தக் கடைத்தும் உலகத்து இயற்கை அறிந்து செயல்.,0.42752624,0.4711739,0.45587224,0.46548074,0.4829355,0.41716546,0.5211593,0.41996837,0.49727535,0.53316534,sanctity.vice,0.53316534
640,அறிகொன்று அறியான் எனினும் உறுதி உழையிருந்தான் கூறல் கடன்.,0.6493796,0.61063635,0.65746486,0.5661177,0.6625801,0.5383693,0.66250247,0.5607631,0.6493809,0.6137809,loyalty.virtue,0.6625801
641,பழுதெண்ணும் மந்திரியின் பக்கததுள் தெவ்வோர் எழுபது கோடி உறும்.,0.38076788,0.34997195,0.32914457,0.42069167,0.36699742,0.35361004,0.44373608,0.34047937,0.42979398,0.4438421,sanctity.vice,0.4438421
642,முறைப்படச் சூழ்ந்தும் முடிவிலவே செய்வர் திறப்பாடு இலாஅ தவர்.,0.5931046,0.6416269,0.69877005,0.7094597,0.70022655,0.6406935,0.67197,0.7027346,0.641276,0.71166265,sanctity.vice,0.71166265
643,நாநலம் என்னும் நலனுடைமை அந்நலம் யாநலத்து உள்ளதூஉம் அன்று.,0.44850442,0.37263376,0.38577384,0.39341635,0.4266452,0.37396407,0.41800982,0.41735378,0.45184594,0.40444803,sanctity.virtue,0.45184594
644,ஆக்கமுங் கேடும் அதனால் வருதலால் காத்தோம்பல் சொல்லின்கட் சோர்வு.,0.48043013,0.5875175,0.46612543,0.47010776,0.4893288,0.47138304,0.5106878,0.46560732,0.54873544,0.6502165,sanctity.vice,0.6502165
645,கேட்டார்ப் பிணிக்கும் தகையவாய்க் கேளாரும் வேட்ப மொழிவதாம் சொல்.,0.5468347,0.54876286,0.6473868,0.56266755,0.58209753,0.5614399,0.55910134,0.597473,0.5509106,0.544589,fairness.virtue,0.6473868
646,திறனறிந்து சொல்லுக சொல்லை அறனும் பொருளும் அதனினூஉங்கு இல்.,0.61457837,0.6484465,0.65779984,0.5996804,0.6562228,0.6035193,0.67518926,0.63486683,0.7099073,0.67747366,sanctity.virtue,0.7099073
647,சொல்லுக சொல்லைப் பிறிதோர்சொல் அச்சொல்லை வெல்லுஞ்சொல் இன்மை அறிந்து.,0.5901186,0.5871341,0.65105975,0.61174953,0.6279149,0.61055106,0.60410655,0.67443967,0.6333175,0.6176161,authority.vice,0.67443967
648,வேட்பத்தாஞ் சொல்லிப் பிறர்சொல் பயன்கோடல் மாட்சியின் மாசற்றார் கோள்.,0.55731213,0.58315706,0.61712325,0.63323736,0.6125967,0.65075433,0.594916,0.66834176,0.5938959,0.62564605,authority.vice,0.66834176
649,சொலல்வல்லன் சோர்விலன் அஞ்சான் அவனை இகல்வெல்லல் யார்க்கும் அரிது.,0.40093234,0.40870756,0.42887628,0.4379676,0.45326003,0.44513556,0.41638684,0.48342904,0.44342944,0.47460264,authority.vice,0.48342904
650,விரைந்து தொழில்கேட்கும் ஞாலம் நிரந்தினிது சொல்லுதல் வல்லார்ப் பெறின்.,0.55491245,0.6360765,0.5976598,0.6454254,0.6495533,0.60927606,0.65809906,0.61563945,0.6218397,0.65933836,sanctity.vice,0.65933836
651,பலசொல்லக் காமுறுவர் மன்றமா சற்ற சிலசொல்லல் தேற்றா தவர்.,0.5405097,0.57973397,0.61961716,0.6166185,0.68062186,0.612345,0.6257682,0.65158653,0.63998437,0.64635766,loyalty.virtue,0.68062186
652,இண்ருழ்த்தும் நாறா மலரனையர் கற்றது உணர விரித்துரையா தார்.,0.50161755,0.49544054,0.45464677,0.48095417,0.5195031,0.44804865,0.52330005,0.48225123,0.5356783,0.57944536,sanctity.vice,0.57944536
653,துணைநலம் ஆக்கம் த்ருஉம் வினைநலம் வேண்டிய எல்லாந் தரும்.,0.599334,0.5028711,0.56921166,0.4757768,0.5636176,0.4484387,0.5762064,0.4109624,0.5137862,0.50010943,care.virtue,0.599334
654,என்றும் ஒருவுதல் வேண்டும் புகழொடு நன்றி பயவா வினை.,0.5207577,0.33211303,0.38076264,0.25533447,0.36485797,0.28351486,0.43036819,0.28456163,0.49863833,0.33426163,care.virtue,0.5207577
655,ஒஓதல் வேண்டும் ஒளிமாழ்கும் செய்வினை ஆஅதும் என்னு மவர்.,0.45858878,0.4817137,0.41295063,0.47563332,0.45607692,0.4554937,0.47090092,0.4654321,0.57364017,0.55362755,sanctity.virtue,0.57364017
656,இடுக்கண் படினும் இளிவந்த செய்யார் நடுக்கற்ற காட்சி யவர்.,0.38615134,0.3933183,0.37961805,0.34693593,0.34697425,0.34632465,0.34632033,0.3856796,0.43140745,0.4535579,sanctity.vice,0.4535579
657,எற்றென்று இரங்குவ செய்யற்க செய்வானேல் மற்றன்ன செய்யாமை நன்று.,0.60400116,0.498739,0.5220575,0.44283164,0.46028298,0.4840387,0.52768064,0.5081704,0.6214528,0.51596504,sanctity.virtue,0.6214528
658,ஈன்றாள் பசிகாண்பான் ஆயினுஞ் செய்யற் க சான்றோர் பழிக்கும் வினை.,0.50977254,0.5567197,0.5380442,0.4701407,0.5152404,0.45493752,0.53625214,0.46444,0.5450481,0.5684476,sanctity.vice,0.5684476
659,பழிமலைந்து எய்திய ஆக்கத்தின் சான்றோர் கழிநல் குரவே தலை.,0.5208493,0.5181005,0.5255817,0.489282,0.5444982,0.47698474,0.5921807,0.49353516,0.60673416,0.5933225,sanctity.virtue,0.60673416
660,கடிந்த கடிந்தொரார் செய்தார்க்கு அவைதாம் முடிந்தாலும் பீழை தரும்.,0.49101385,0.549663,0.45548603,0.44981503,0.50395775,0.42811704,0.47792956,0.43192464,0.52341247,0.58687294,sanctity.vice,0.58687294
661,அழக் கொண்ட எல்லாம் அழப்போம் இழப்பினும் பிற்பயக்கும் நற்பா லவை.,0.5374197,0.4301111,0.43412828,0.40275848,0.43148133,0.41367707,0.42456353,0.42660782,0.52448374,0.45945224,care.virtue,0.5374197
662,சலத்தால் பொருள்செய்தே மார்த்தல் பசுமண் கலத்துள்நீர் பெய்திரீஇ யற்று.,0.30515602,0.32684904,0.24535923,0.28913188,0.29302347,0.2657181,0.30235898,0.28253004,0.36441177,0.4379621,sanctity.vice,0.4379621
663,வினைத்திட்பம் என்பது ஒருவன் மனத்திட்பம் மற்றைய எல்லாம் பிற.,0.34383273,0.32643464,0.41977218,0.35534316,0.36855584,0.37205976,0.35268795,0.38626617,0.3533265,0.332703,fairness.virtue,0.41977218
664,ஊறொரால் உற்றபின் ஒல்காமை இவ்விரண்டின் ஆறென்பர் ஆய்ந்தவர் கோள்.,0.40874803,0.39323586,0.40793222,0.43451762,0.44811386,0.400467,0.45599377,0.43891716,0.4718855,0.52830815,sanctity.vice,0.52830815
665,கடைக்கொட்கச் செய்தக்க தாண்மை இடைக்கொட்கின் எற்றா விழுமந் தரும்.,0.42611253,0.516559,0.45115513,0.53978246,0.49607694,0.47232506,0.5215473,0.45642775,0.4962853,0.6090367,sanctity.vice,0.6090367
666,சொல்லுதல் யார்க்கும் எளிய அரியவாம் சொல்லிய வண்ணம் செயல்.,0.5407144,0.55085677,0.5894809,0.5542634,0.58087033,0.5551895,0.5782918,0.560373,0.57688504,0.5655371,fairness.virtue,0.5894809
667,வீறெய்தி மாண்டார் வினைத்திட்பம் வேந்தன்கண் ஊறெய்தி உள்ளப் படும்.,0.602069,0.6867851,0.61694366,0.6341853,0.64551765,0.62400126,0.65428275,0.6143237,0.67921627,0.7401537,sanctity.vice,0.7401537
668,எண்ணிய எண்ணியாங்கு எய்து எண்ணியார் திண்ணியர் ஆகப் பெறின்.,0.5307231,0.58083487,0.5180172,0.5494019,0.6038979,0.5018343,0.5691184,0.49041864,0.5793363,0.5952456,loyalty.virtue,0.6038979
669,உருவுகண்டு எள்ளாமை வேண்டும் உருள்பெருந்தேர்க்கு அச்சாணி அன்னார் உடைத்து.,0.5092283,0.54103124,0.4904214,0.5210669,0.5520247,0.49273503,0.5319114,0.55813694,0.57703984,0.6217307,sanctity.vice,0.6217307
670,கலங்காது கண்ட வினைக்கண் துளங்காது தூக்கங் கடிந்து செயல்.,0.52820647,0.5852405,0.50185156,0.51008767,0.53308177,0.48533797,0.5364878,0.5213371,0.5717951,0.675418,sanctity.vice,0.675418
671,துன்பம் உறவரினும் செய்க துணிவாற்றி இன்பம் பயக்கும் வினை.,0.58989525,0.563943,0.55412215,0.4905569,0.53726864,0.5117725,0.5118078,0.4901021,0.51930934,0.5142752,care.virtue,0.58989525
672,எனைத்திட்பம் எய் தியக் கண்ணும் வினைத்திட்பம் வேண்டாரை வேண்டாது உலகு.,0.52937156,0.50656086,0.5110511,0.44591022,0.5008142,0.5330797,0.49104992,0.5636557,0.56857073,0.49449915,sanctity.virtue,0.56857073
673,சூழ்ச்சி முடிவு துணிவெய்தல் அத்துணிவு தாழ்ச்சியுள் தங்குதல் தீது.,0.5768775,0.62667793,0.60171556,0.6225997,0.6447971,0.59097433,0.6412265,0.583802,0.5754713,0.6562067,sanctity.vice,0.6562067
674,தூங்குக தூங்கிச் செயற்பால தூங்கற்க தூங்காது செய்யும் வினை.,0.51145744,0.5237098,0.49895394,0.48303533,0.5060543,0.47262985,0.53493154,0.5090248,0.53322077,0.5754406,sanctity.vice,0.5754406
675,ஙல்லும்வா யெல்லாம் வினைநன்றே ஒல்லாக்கால் செல்லும்வாய் நோக்கிச் செயல்.,0.3525623,0.4533369,0.4382233,0.4999601,0.50147414,0.46720394,0.51097524,0.4947244,0.48476055,0.55964506,sanctity.vice,0.55964506
