paragraph_num,text,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral_lexicon,dominant_score_lexicon
64,"64 ಜನಪದ ಕಥೆಗಳು
ನಾನಂದ್‌ಬಿಟ್ಟೆ. ತಗಂದ್ಹೋಗಿ ತಕ್ಷಣ ಬಿಟ್‌ಬುಟ್ಟೆ ಬರ್ಬೇಕು. ಆವಾಗ ಕರ್ಕಂದ್‌ ಬಂದ.
ಮಗ ಮುಖ ತೋರ್ಲಿದ್ರು. """"ಹುಂ..... ನಡಿಮ್ಮ ಅತ್ಲಾಗೆ ಕರ್ಯಂದೋಗಿ ಬಿಟ್‌ಬರ್ರೇನಿ''
ಅಂದ ಮಗ. ""“ಅಪ್ಪಾ ನನ್‌ ಮಗನೆ, ಮಗ ಅಪ್ಪಾ ಅಮ್ಮಾಂತನ...",0.011583011583011582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019305019305019305,0.0,sanctity.virtue,5
65,"ಅನ್ನದಾನದ ಫಲ 65
ಅಂದ್ಬುಟ್ಟಿದ್ದೇಯ ಕಳಿಸಿಬಿಟ್ಲು. ಯಾರನ್ನ ಮೊಮ್ಮಗ, ಮೊಮ್ಮಗಳನ್ನ. ಅವ್ರು ಬಂದ್ರು.
ತಕ್ಷಣ ಅಯಮ್ಮ ಏನ್ಹಾಡಿಬಿಟ್ಟು
ಈಯಮ್ಮನ್ನ ತಗಂದೋಗಿ ಕಳಿಸ್ಟಿಟ್ರಿ ಒಕ್ಕುಲ್ತನ ಮಾಡೋದು. ಇಲ್ಲುದ್ರೆ
ಇಲ್ಲಿರಾಕಿಲ್ಲ. ನನ್‌ ತವ್ರಮನಿಗೋಗಿ ಸ...",0.009852216748768473,0.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0,0.014778325123152709,0.0,sanctity.virtue,3
66,"66 ಜನಪದ ಕಥೆಗಳು
ಏನಮ್ಮಾ ದಿನೇ ದಿನೇ ಇಂಗೆ ನೀನು ಉಪವಾಸ ಇದ್ರೇ ನೀನು ಮನಸೇ ಆಗೋಕೆ
ಆಯದ? ಡೈಲಿ ನಂಗೊಂದು ಚೂರು ಕೊಡ್ತೀಯಾ, ಮಿಕ್ಕಿದ್ದೆಲ್ಲಾ ಪರರಿಗೇ ದಾನ
ಮಾಡ್ಬಿಡ್ತಿಯಲ್ಲಾ. ಅಮ್ಮಾ ಯಾತಕ್ಕಾದ್ರೂ ಇಂಗೇ ಮಾಡ್ತೀಯಮ್ಮಾ? ನೋಡಿದ್ರೆ
ಭಿಕ್ಷಕ್ರು...",0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013574660633484163,0.004524886877828055,care.virtue,17
67,"ಅನ್ನದಾನದ ಫಲ |
ಜಾಸ್ತಿ ಇದ್ದಾವೆ. ಕಾವಲು ಇಟ್ಟಿದ್ದೀವಿ. ಕಾವಲುಗಾರ್ರು ಯಾರಾದ್ರೂ
ಕಂಡ್ರೇ, ಏನಾದ್ರೂ ಹಣ್ಣು ಹಂಪಲು ಕದಿಯಾಕೇ ಬರ್ತಾರೆ. ಅವು ತಂಟೆ
ಮಾಡ್ತಾರೆ. ನೀನು ಯಾತಕಪ್ಪು ಕಾಡು ದಾರಿ ಒಳಗೆ ಬಂದೇ ? ಮಗು
ಚಿಕ್ಕವಯಸ್ನವ್ಹು. ನೀನು ಯಾತಕಪ...",0.021834061135371178,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,care.virtue,5
68,"68 ಜನಪದ ಕಥೆಗಳು
ತುಂಬ ನಡೆದು ಮಖ ಬಾಳ ಸುಸ್ತಾಗಾಗಿರೊಂಗದೆ. ಅದಕ್ಕೋಸ್ಕರ ಎಲ್ಲೋ
ತೀರ್ಥಯಾತ್ರೆಗೆ ಹೋಗ್ತಾನೋ ಕೈಲಾಸಕ್ಕೆ ಹೋಗ್ತಾನೋ ವೈಕುಂಠಕ್ಕೆ ಹೋಗ್ತಾನೋ
ಲೋಕಕ್ಕೆ ಹೋಗ್ತಾನೆ ಮಗು ನಿನ್ನ ಮಖದ ಕಳೆ ನೋಡೋ ಹೊತ್ಸೆ
ತರ ಏನೋ ಹೊಳಿತಪ್ಪು. ಅದಕ್ಕ...",0.020161290322580645,0.0,0.0,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,5
69,"ಅನ್ನ ದಾನದ ಫಲ 69
ಅವಾಗ ಇಂಗೇ ಓಗೋಂದ್‌ ಒಗೋಂದು ಓಗ್ತಾ ಇದ್ದರೆ, ಅಲ್ಲಿ ದೊಡ್ಡದೊಂದು
ಕಾಡು. ಕಾಡ್ನಲ್ಲಿ ಅರಳೀಮರ ಇದ್ರೇ ಅಲ್ಲೊಂದು ಮಂಟಪ. ಮಂಟಪ ಅಂದ್ರೇ
ದೇವಸ್ಥಾನ. ಏನದು ಅವನಿಗೆ ಅರ್ಥನೂ ಆಗ್ಲಿಲ್ಲ. ಅವನಿಗಲ್ಲಿಗೆ ""ಸ್ವಾಮಿ ದೃಷ್ಟಿ
ಆಗೋ ಟೈ...",0.00851063829787234,0.00851063829787234,0.00425531914893617,0.0,0.00425531914893617,0.0,0.0,0.0,0.00425531914893617,0.0,care.virtue,2
70,"70 ಜನಪದ ಕಥೆಗಳು
? ಕೇಳೊವಾಕ್ಕೆ, ಅವಾಗ ಕೇಳ್ತಾನೆ. ಶಿವಾ ನೋಡಪ್ಪಾ ಕೆರೆ
ಯಾತಕ್ಕೋಸ್ಕರ ನಿಲ್ಲೋದಿಲ್ಲ ಅಂದ್ರೇ ಅವನ ಮನೆ ಒಳಗೆ ಅನ್ನದಾನ ಇಲ್ಲ,
ನೀರುದಾನ ಇಲ್ಲ, ವಸ್ತ್ರದಾನ ಇಲ್ಲ, ಪರರ ಸೊತ್ತನ್ನ ಅವನು
ಅಪಹರಿಸ್ಕೊಂಡು ಬರ್ತಾನೆ. ಪರರಿಗೆ ಅನ್...",0.01020408163265306,0.00510204081632653,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,2
71,"ಅನ್ನದಾನದ ಫಲ 71
ಕರ್ಯೊಂಬಂದಿದ್ದೀಯಲ್ಲ? ಯಾರಪ್ಪ ? ಏನಪ್ಪ ?'' ಕೇಳ್ದಾ. ಸ್ವಾಮಿ ಅದಂಗಿರ್ಲಿ
ಆಮೇಲೆ ಹೇಳ್ತೀನಿ. ಕಳಿಸಿದ ಉತ್ತರಕ್ಕೆ ಪ್ರಶ್ನೆಗೆ
ತಂದ್ದಿದ್ದೀನಿ ಸ್ವಾಮಿ ಅಂದ. ಶಿವನ್ನ ಕಂಡೇನಪ್ಪಾ ? ಕಂಡೇ ಸ್ವಾಮಿ; ಏನಪ್ಪ? ಏನಿಲ್ಲ
ಸ್ವಾಮಿ....",0.012875536480686695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,3
72,"72 ಜನಪದ ಕಥೆಗಳು
ಆವಾಗ ನಾಗೇಂದ್ರ ಪ್ರಾಣಬಿಡುವಾಗ ಇನ್ನೊಂದು ವರ ಹೇಳಿದ್ದಂತೆ:
""""ನೋಡಪ್ಪಾ ನೀನು ಇಲ್ಲಿಂದ ಮನೆಗೋಗ್ಬೆಕಾದ್ರೆ, ಹಣ ಅಷ್ಟ ಐಶ್ವರ್ಯವನ್ನೆಲ್ಲಾ
ಹೊತ್ಕೊಂಡುಹೋಗ್ಬೇಕಾದ್ರೆ, ನೀನು ಇರತಕ್ಕಂಥ ಗುಡಿಸ್ಲುಮನೆ ಹೋಗ್ಲೀ,
ಅರಮನೆಯಾಗ್ಲೀ ...",0.030973451327433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,7
73,"ಸಿರಿತನ ಬಡತನ 73
ಕಥೆ ಎಲ್ಲಾನೂ ಕೇಳಿ ನೋಡಪ್ಪಾ ಅದಕ್ಕೋಸ್ಕರವೇ ಕಂದ ಅನ್ನದಿಂದ
ಫಲ? ಅನ್ನದಾನವನ್ನು ಯಾತಕ್ಕಾಗಿ ತಾಯಿ ಮಾಡ್ತಿದ್ದಾಳೆ? ಅನ್ನೋದು ಅರಿತ್ಕೋ
ಮಗನೇ. ಸತ್ರೂ ನಿನ್ನ ವಾಕ್ಕ ನೀನು ಉಳಿಸ್ಟೇಕು ಮಗನೇ ಮಗನ್ನ
ಕೇಳ್ಳೊಂಡ್ಲಂತೆ. ಅದರಿಂದಾ...",0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.0,care.virtue,3
74,"74 ಜನಪದ ಕಥೆಗಳು
ಆಯ್ತಮ್ಮ ಈವತ್ತ್‌ ರಾತ್ರೇ ತಿಂಡಿ ತೀರ್ಥ, ಸ್ನಾನಮಾಡಿ ಬಟ್ಟೆ ಬರೇ ಅಚ್ಚುಕಟ್ಟಾಗಿ
ಇಟ್‌ಕೊಂಡು ಈವತ್ತು ರಾತ್ರಿ ನನ್‌ ಮಂಚದ ಮ್ಯಾಲೇ ಸುಖವಾಗಿ ಮನಗಿದ್ದು ನಿನ್‌
ಗಂಡನ ಮನೇಗೆ ಹೋಗು. ನಿನಗೆ ಬರಬಾರ್ದು ಕಷ್ಟವೇ ಭಗವಂತ ಕೊಟ್‌ ಬ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009389671361502348,0.0,sanctity.virtue,2
75,"ಸಿರಿತನ ಬಡತನ 75
ರೀತಿ ಬಡಸ್ತನ ಬಿಡ್ತು. ಬೀದಿಬೀದಿಗೂ ಹೊತ್‌ಕೊಂಡ್‌ ತಿರುಗಿ ಸೌದೆ
ತಂದು ಅಲ್ಲಿ ಮಾರಿಕೊಂಡು ಅಕ್ಕಿ ಕೊಂಡ್‌ಕೊಂಡು ಆಯಮ್ಮ ಅಡಿಗೆ
ಗಿಡಿಗೆ ಮಾಡ್‌ಕೊಂಡು ತಿನ್‌ಬೇಕು. ರೀತಿ ಬಡಸ್ತನ ಕೊಟ್ಟುಬಿಟ್ಟ ಭಗವಂತ.
ಯಾರಿಗೆ? ಅಣ್ಣಂಗೂ. ಅತ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045045045045045045,0.0,sanctity.virtue,1
76,"76 ಜನಪದ ಕಥೆಗಳು
ನಮ್ಮಣ್ಣ ನಮ್ಮನೆಗೆ ಬರೂತ್ಲೂವೇ ಒಂದ್‌ ಕಡೆ ನೀರು ಕಾಯ್ದಿ, ಚೆನ್ನಾಗಿ ಸ್ನಾನ
ಮಾಡ್ಸಿ, ಎಣ್ಣೆ ನೀರ್‌ ಹಾಕಿ ನಮ್ಮಣ್ಣಂಗೆ ಕ್ಲೀನಾಗಿ ಬಟ್ಟೆ ಬರೇ ಕೊಟ್ಟು, ಕ್ಲೀನಾಗಿ ಅವನ್ಗೆ
ಸ್ನಾನ ಮಾಡ್ಲಿ, ಊಟಕ್ಕೆ ಬಡ್ಡಿ, ಕಳಿಸ್ತೀನಿ ಹೇಳ...",0.013215859030837005,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.01762114537444934,0.004405286343612335,sanctity.virtue,4
77,"ಸಿರಿತನ ಬಡತನ 77
ಇವರಣ್ಣಂಗೆ ಅವತ್ತು ಇವಳ್‌ ಹೇಳ್‌ ಬಿಟ್ಲು. ಮಗನಿಗೆ ಇವತ್ತು ನಾಮಕರಣ.
ಇವತ್ತು ನೀನೆ ಸೌದೆ ಹೊತ್ಕೊಂಬರ್ತಾ ಇದೇಯಲ್ಲ? ಇವತ್ತು ನಾಮಕರಣಕ್ಕೆ
ಬೇಕಾದಷ್ಟು ಸೌದೆ ತಂದು ಹಾಕಪ್ಪ ವಹಿಸಿಬಿಟ್ಟ. ಯಾರು ಬಾಮೈದ್ನ. ಇವಳಿಗೆ
ಗೊತ್ತು. ಬ...",0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
78,"78 ಜನಪದ ಕಥೆಗಳು
ಬುಡ್ಡೇ ಹೋದನೇನೇ ಏಳ್‌ಬಿಟ್ಟು. ಅಹ್ಹಹ ಅವತ್ತು ಮಾತೇ ಅಂದಿದ್ದೆ.
ಮುಂಡೇ ನನ್ಗೆ ಗೊಡ್ಡು ಮುಂಡೆ ನಾ ಅಂದಿದ್ದ , ಗಂಡು ಮಗ ಆಗಿದ್ದಕ್ಕೆ ನನ್‌
ಕರೆದು ಊಟಕೆ ಇಟ್‌ ಬಿಟ್ಟು ಮಾತ್‌ ಅಂತಾಳಲ್ಲ. ಅಂದ್‌ಬಿಟ್ಟು ಇವ್ಳಿಗೆ ಇಲ್ಲದ
ನಾಚ...",0.009302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013953488372093023,0.0,sanctity.virtue,3
79,"ಕಾಲ ಬಂದಾಗ ಬರೋಣ 79
ಸ್ಪಾ ನಮಾಡಿ ಕೈ ಮುಗಿಯೋವಾಗ ಬರೋಣ, ಕಾಲ ಬಂದಾಗ ಬರೋಣ'' ಅಂತದಲ್ಲ
ಇದಕ್ಕೆ ಏನ್ನಾ ತೋಡಿ ಎಂಡ್ತಿ ಕೇಳಿದ್ದ ಂತೆ. ಎಂಡ್ತಿ ಕೇಳ್ತೂ ಲೂವೇ """"ಬರೋದಿದ್ರೆ ೧
ಬಂದ್ಬುಡೋಗು'' ಅಂದ್ಲಂತೆ. ಅವಳು ಮನೆ ಒಳಗೆ ಬೇಕಾದಂಗೆ ಅಡಿಗೆ ಮಾಡಿ...",0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,5
80,"80 ಜನಪದ ಕಥೆಗಳು
ಆಮೇಲೆ ಅಲ್ಲೋ ಗಿ ಸ್ವಲ್ಪ ಪಾತ್ರೆ ಕೊಡಪ್ಪ. ಮಕ್ಕಳಿಗೆ ಅಕ್ಕಿ ಬೇಯಿಸ್ಕೊಡ್ತೀನಿ. ಅಪ್ಪ
ಪಾತ್ರೆ ತೂತಾದ್ರೇ ಹೆಂಡ್ತೀನ ಕಳಿಸ್ಕೊಡ್ತೀನಿ ಕೊಡಪ್ಪ ಅಂದ. ಆಮೇಲೆ ಅವಾಗ
ಏನ್ಮಾಡ್ದ ? ಪಾತ್ರೆ ಕೊಟ್ಟ. ತಗೊಂಬಂದ್ರು, ಅಕ್ಕಿ ಸುರಿದ್ರ...",0.014018691588785047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,care.virtue,3
81,"ಕಾಲ ಬಂದಾಗ ಬರೋಣ 81
ಇನ್ನೊಂದು ಪಟ್ಟದ ದೊರೆ; ದೊರೆ ಮಗಳು ಯಾರು ಬಂದ್ರೂ ಒಪ್ಪಲ್ಲಾ.
ಸೀಮೆ ದೊರೆ ಬಂದ್ರೂ ಒಪ್ಪಲ್ಲ. ಆನೆ ಯಾರಿಗ್ದೋಗಿ ಹಾರ ಆಕ್ತದೇ ನೋಡು.
ಅವರನ್ನ ಮದ್ವೆ ಆಯ್ತೀನಿ ಟಾಮ್‌ ಟಾಮ್‌ ಹೊಡಿಸಿದ್ದು. ಟಾಮ್‌
ಟಾಮ್‌ ಮಾಡಿಸೂತ್ಲೂವೇ ಸ...",0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.008658008658008658,0.0,0.004329004329004329,0.004329004329004329,care.virtue,5
82,"82 ಜನಪದ ಕಥೆಗಳು
ಒಳಗೆ ಕೊಚ್ಕೊಂಡೋದ. ಆಮೇಲೆ ತಾಯಿನ ಸಂನ್ಯಾಸಿ ಕರ್ಕೊಂಡೋಗಿದ್ರು.
ಈವಾಗ ಇಲ್ಲೆಲ್ಲಾ ಸೇರ್ಕೊಂಡಿದ್ದೀವಿ. ತಂದೆ ಸಿಕ್ಲಿಲ್ಲ ತೊರೆ ಒಳಗೆ
ಕೊಚ್ಕೊಂಡೋಗಿಬಿಟ್ಟ. ಹುಡುಗ್ರು ಹಿಂದಿನಿಂದ ಹೇಳ್ಬಿಟ್ರು. ಇವೇ
ಮಕ್ಳು, ಇವ್ಳೇ ಎಂಡ್ತೀ. ...",0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.005952380952380952,0.0,care.virtue,2
83,"ಅನಾಥ ಹೆಣ್ಣು 4 83
ಹೊರಟುಹೋದ.
ದೊರೆಯ ಮಗಳನ್ನು ಬಿಟ್ಟುಹೋದ ಅವನು ಪಟ್ಟಣಕ್ಕೆ ಹೋಗಿ ಸೇರಿದ.
ವರ್ಷಗಳು ಕಳೆಯಿತು. ಹುಡುಗ ಮದುವೆ ವಯಸ್ಸಿಗೆ ಬಂದ. ತನ್ನ ತಂದೆ ತಾಯಿಗಳಲ್ಲಿ
ಹೆಣ್ಣು ಹುಡುಕಲು ತಿಳಿಸಿದ. ಹೆಣ್ಣು ಹುಡುಕುತ್ತಾ ಹುಡುಕುತ್ತಾ ದೊರೆಯ...",0.011627906976744186,0.011627906976744186,0.0,0.0,0.0,0.0,0.005813953488372093,0.0,0.01744186046511628,0.0,sanctity.virtue,3
84,"84 ಜನಪದ ಕಥೆಗಳು
ಮಾಡ್ಬೇಕಲ್ಲ ಏನ್ಮಾಡೋದು ಅಂದ್ಕೊಂಡಿರ್ವಾಗ ರಾಕ್ಷಸಿ ಪಟ್ನದಲ್ಲಿ ಸೂಜಿತೋರೈ ಹೊಗೆ
ಆಡ್ತಾಇತ್ತು. ಅಲ್ಲಿಗೆ ಹುಡುಗಿ ಹೋಯ್ತು. ಅಲ್ಲಿ ರಾಕ್ಷಸಿ ಇರ್ಲಿಲ್ಲ. ಅವಳ ಮಗಳಿದ್ದು.
ನಮ್ಮವ್ವ ಬಂದ್ರೆ ತಿನ್ನು ಕೊತಾಳೆ. ಇಷ್ಟೊಂದು ಚಂದಾಗ...",0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.005208333333333333,care.virtue,1
85,"ಅನಾಥ ಹೆಣ್ಣು 85
ಗಿಣಿಗಳು ಕಾಲುತೊಳೀಲಿಕ್ಕೆ ನೀರು ತಕ್ಕೊಂಡ್ಬಾ ಅಂದೋ.
ಗಿಣೀಲಿ ಕುಂಟ ಗಿಣಿ ಇತ್ತು. ಕಾಲು ತೊಳೀಲಿಕ್ಕೆ ಇನ್ನೊಂದು ಚೊಂಬು ನೀರು
ತಕ್ಕೊಂಡ್ಬಾ ಅಂದಾಗ ಹುಡ್ಗಿ ವಿಷದ ಹಲ್ಲ ತುಳಿದ್ದಿಟ್ಟು. ವಿಷದ ಹಲ್ಲಿನ ವಿಷ
ಅವಳ್ಗೆ ಸೇರಿ ಹುಡ್...",0.028901734104046242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023121387283236993,care.virtue,5
86,"86 ಜನಪದ ಕಥೆಗಳು
ಊಟ ಮಾಡಕ್ಕೊಂಬಿಟ್ರು. ಅಣ್ಣ ಅಲ್ಲೊಂದು ರಾಕ್ಷಸಿ ಐತೆ ಊಟ ತಕ್ಕೊಂಬಾ
ಕೇಳುತ್ತೆ. ಊಟ ಇಲ್ಲವಲ್ಲ ಏನ್‌ ಮಾಡ್ಲಣ್ಣ ಅಂದ್ಲು. ""ಲೇ ಕುಂಟ ನಿನಗೇನ್‌ ಕೆಲ್ಸ
ಐತೆ? ತಂಗೀನ ತಕ್ಕೊಂಡ್ಹೋಗಿ ಮನೆಗೆ ಬಿಟ್‌ ಬಾ ಅಂತಂದ್ರು. ತಂಗಿ ಕರ್‌ಕ್...",0.02531645569620253,0.004219409282700422,0.0,0.0,0.0,0.0,0.0,0.0,0.008438818565400843,0.016877637130801686,care.virtue,6
87,"ಅಣ ತಂಗಿ 87 ಣ
ಅಂತಲ? ನಾನ್‌ ಹೇಳಿದಷ್ಟು ಕೇಳಿರೋ ಇಲ್ವೋ ಅಂದ ಎತ್ಯೋತಾರೆ.
ಅದಕ್ಕೂ ಮುಂಚೆ ಹೋಗ್ತಾ ಇರಬೇಕಾದ್ರೆ ಬುತ್ತಿ ಊಟ ಮಾಡಕೆ ಹೋಗ್ತಾರೆ.
ಮೊಸರನ್ನ ಆರೂ ಜನರೂದುನೂ ನೀರಾಗಿ ಬಿಟ್ಟಿರ್ರದೆ. ಅದನ್ನ ಎಲ್ಲರಿಗೂ ಕೊಡ್ತಾನೆ.
ನೀವೇನೂ ಊಟ ಮಾಡ್...",0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.017857142857142856,care.virtue,4
88,"88 ಜನಪದ ಕಥೆಗಳು
ಇಲ್ಲ. ""ನನ್ನ೦ತೂ ಸಾಯ್ದಿಲ್ಲ. ಬೇಯ್ಲಿಕೊಂಡು ಮಾಡ್ಕೊಂಡು ಇದ್ದೀನಿ. ನೀವ್‌ ಯಾಕೆ
ಬರೋಕೋದ್ರಿ ಅಣ್ಣ” ಅ೦ತ ಅಂದ್ಲು.
ನೋಡಮ್ಮ ತಂಗಿ ನಿನ್ನ ಬಿಟ್ಟಿರೋಕಾಗ್ದೆ ಬಂದಿದ್ದೀವಿ. ಸತ್ರೇ ಇಲ್ಲೇ ಸಾಯ್‌
ಬೇಕು ನಾವು. ಅಂಗಿದ್‌ಮೇಲೆ ಹೊರ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004201680672268907,0.008403361344537815,sanctity.vice,2
89,"ಮುಂಡೇರು 89
ಅಂದಾಗ, ಹಲಗೆ ಇರದಲ್ಲ ಅದನ್ನೇ ತೋರ್ಲುತಾನೆ. ""ನಿನ್‌ ಹಲ್ಲು ರೀತಿಯಾಗಿದೆ'
ಅಂಥ ನಿನ್‌ ಬಾಯಿ ನಿನ್‌ ಹಲ್ಲು ನೋಡಿದ್ದಾಯ್ತು. ನಿನ್‌ ಅಬ್ಬರ ತೋರ್ಸು ನೋಡೋಣ.
ದನಿ ಜೋರಾಗಿದೆ. ಅಂಥ. ಕತ್ತೆ ತಿಕ್ಕೆ ಕಟ್ಟಿರುವೆ ಬಿಟ್ಟ ಕತ್ತೆ ಜೋರಾಗ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015789473684210527,sanctity.vice,3
90,"90 ಜನಪದ ಕಥೆಗಳು
ಅಯ್ಯೋ ಎಂಗವ್ಳೈ ದೊರಸಾನಿ ಅಂತೇಳಿ ಚಾಡಿ ಯೇಳ್ಬುಟ್ರು. ಅವಾಗ ದೊರೆಸಾನಿ
ಏನೆಂದ್‌ಬುಟ್ಲು . ನಾನೊಂದುಪಾಯ ಹೇಳ್ಕೊಡ್ತೀನಿ. ಆಯಮ್ಮನ್ನೆ ಕಣ್ಣಿಗ್‌ ಬಟ್ಟೆ
ಕಟ್ಟುಡಿ. ಕಣ್ಣಿಗ್‌ ಬಟ್ಟೆ ಕಟ್ಟುಟ್ಟು ಅನ್ನೆರ್ದುಕಾಲ್‌ ಏಣಿ ಹಾಕ್ಬು...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
91,"ಮುಂಡೇರು 91
ಒಂದಿವ್ಸಲ್ಲ ಒಂದಿವ್ದ ಏನಂತ ಕೇಳ್ಹೊ ಮಕ್ಳುಗೋಳು. ""ತಂದೆ ಸ್ವಲ್ಪ
ಮೇಲ್ಲ ಡಿಕೆ ವೋಗ್ಫುಟ್ಟು ಆಡ್ಕಂಬತ್ತೀವಿ ತಂದೆ''. ಅಯ್ಯೋ ಅಪ್ಪ ಬ್ಯಾಡ್ರಪ್ಪ
ಮ್ಯಾಲುಕ್ಕೋಗಬ್ಯಾಡಿ. ಇಲ್ಲೆ ಒಳ್‌ಗಡೀಕ್‌ ಆಡಿ ಯೇಳಿದ್ರೂ ಕೇಳ್ತಿಲ್ಲ. ಮೇಲ್ಲಡಿಕ್...",0.004273504273504274,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.01282051282051282,0.0,sanctity.virtue,3
92,"92 ಜನಪದ ಕಥೆಗಳು
ನಾಗೇಂದ್ರ ಮಾಡ್ಬುಟ್ಟು ಸಾಯ್ಕಬುಟ್ಟ. ಅಚ್ಸಟ್ಟಾಗಿ ಸಾಯ್ಯಂಬುಟ್ಟು ಗಂಡ್ಮಕ್ಸಿಗೆಲ್ಲಾ ಚಂಡು
ಬುಗ್ರಿ, ಹೆಮ್ಮಕ್ಕಿಗೆಲ್ಲ ವೂವೂ. ವೂ ತರಕ್ಕೆ ಒಬ್ಬು ವೂವಾಡ್ಗಿತ್ತಿ ಗೊತ್ಮಾಡ್‌ಬುಟ್ರು.
ನಾಗೇಂದ್ರಪಟ್ಟಕೆ, ""ನೋಡಮ್ಮ ವೂ ತಂದ್‌ಕ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
93,"ಮೂರುಜನ ಮುಂಡೇರು 93
ನೋಡಾನ ಬನ್ನಿ ಅಂತೇಳಿ ಕರ್ಯಬಂದ್ರು. ಕರ್ಯಂಬಂದಾಗ ಯಾಕ್ರಪ್ಪ ? ಏನ್ರಪ್ಪ ? ಇಂಗೆ
ಸತ್‌ವೋಗ್ಬುಡ್ಮು ಸ್ವಾಮಿ, ಕಜ್ಜಾಯ ತಿನಬುಡ್ತು. ನಮ್ಮಕ್ಕ ಇಂಗೆ ಸತ್‌ವೋಗ್ಬ್ಟುಡ್ತು. ನಾವ್‌
ಇಪ್ಪತ್ತೊಂದ್ಹನ ಇದ್ದೊ. ಇಪ್ಪತ್ವನ ಆಗ್ಬುಟ...",0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
94,"94 ಕನ್ನ ಡ ಜನಪದ ಕಥೆಗಳು
ಅಯಮ್ಮ ಗರ್ಭಿಣಿ ಆದಾಗ ಗೌಡೀರ್ಗೆ ಏಳ್ದನಕ್ಕೊವೆ ಆಗ್ಲೆ ಮಾಡಿದ್ರಂತೆ. ಈಯಮ್ಮನ
ಕಷ್ಟ ಸುಖಗೋಳೆಲ್ಲಾ ನಿಮಿಗೆವೊಂದಿದ್ದು. ಅವಾಗ ವುಚ್‌ದೊರೆ ಎಲ್ಲೋ ವೋಗಿದ್ದಾಗ,
ಆಯಮ್ಮನ್ಗೆ ಕಷ್ಟವಾಯ ಂತೆ. ಇವು ಏಳ್ವನ ಗೌಡೀರ್ನವೆ ಕರ್ದ...",0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,care.vice,2
95,"ಹೆಂಡತಿಯ ಮಿಂಡ 95
ಗಾಳಿಹಣ್ಣು ಹುಡುಕುತ್ತಾ ಇದ್ದಾ. ಆಮೇಲೆ ಕಡೆ ವೋಗೊವ ಅಂತ, ಕಲ್ಲು ಕಡಿದು
ನೋಡೋಣ ನೆಟ್ಟಾನೇ ಕಲ್ಲು ಕಿತ್ತ. ಆಮೇಲೆ ಹಾಳುಗಿಡ ನೋಡೋಣ
ಗಾಳಿಹಣ್ಣು... ಹಿಡಿಯಾಕಾಗ್ತಿಲ್ಲ... ಆಮೇಲೆ ನೀರಿಗೋಗೊನು ನೀರುಮಟ್ಟ ನೋಡ್ತಾ
ಕೂತ್ಕೊಂಡ. ...",0.004424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.vice,2
